ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
055,Amino acids,KULFFI-55,142.8219353,164.35,187.26,148.8488684,118.13,132.55,154.03,145.96,77.49,103.65,77.09112687,140.32,154.0569543,114.8,130.08,154,137.63,160.19,140.09,103.86,142.52,128.767407,173.5475119,173.17,148.5117217,138.33,157.23,102.5159609,103,118.43,162.66,149.84,138.2,79.41,153.56,129.342363,140.75,171.32,107.35,168.39,130.55,143.15,121.91,113.22,64.04123787,84.39,172.6725734,128.41,136.14,140.78,185.99,139.36
056,Amino acids,KULFFI-56,143.5155139,185.04,194.87,164.5700682,135.05,151,158.43,156.81,84.88,113.44,100.4738836,154.3,178.1512558,123.16,168.58,156.48,142.47,178.1,152.35,134.41,149.03,176.9343306,182.575988,178.22,149.1125832,163.7,153.93,123.4143449,127.89,142.3,162.63,149.91,153.84,76.92,160.85,135.9658105,137.29,169.33,140.43,175.59,149.27,161,143.93,134.45,90.63569177,119.4,181.5466077,138.38,159.62,150.12,192.94,161.28
057,Amino acids,KULFFI-57,114.9226631,173.37,179.83,144.4167813,125.14,129.86,151.21,150.23,78.95,100.88,76.53642219,142.88,147.2018018,109.91,127.19,151.56,124.93,150.38,132.59,110.5,147.8,124.224871,177.8288251,167.52,138.9244695,129.5,156.2,108.3937955,107.53,119.53,147.7,129.73,135.57,77.97,160.45,127.711866,113.33,167.16,124.14,171.68,138.73,142.1,112.69,116.92,72.30312691,108.04,169.8098094,113.71,131.19,140.25,183.72,137.64
058,Amino acids,KULFFI-58,131.3592818,173.37,188.13,150.5548781,119.56,147.23,150.6,175.28,74.88,115.49,74.16286577,147.48,152.4974037,116.28,138.59,160.37,146.81,167.31,142.52,106.81,155.42,136.239372,174.5597895,169.9,151.6960765,140.57,164.1,114.2448388,105.33,127.5,167.17,147.99,141.94,78.37,155.03,126.2219313,137.98,171.17,135.76,172.05,140.95,138.9,117.07,123.8,82.8478783,115.8,170.7716483,129.79,141.04,141.92,184.49,150.66
059,Amino acids,KULFFI-59,152.4955102,176.39,203.97,158.96628,135.73,131.46,153.23,174.59,94.63,121.78,97.6962594,155.84,160.7428234,121.94,141.38,159.9,131.51,168.82,151.11,107.8,156.41,136.1381922,175.2847015,171.68,152.3168699,143.93,167.61,129.0800806,142.17,125.64,175.57,155.49,151.28,79.98,164.43,133.912977,149.96,183.75,149.17,174.63,134.6,148.06,121.56,120.11,101.4627039,118.39,183.2708504,143.46,139.3,152.87,190.47,145.33
060,Amino acids,KULFFI-60,171.7610948,196.84,218.7,182.3074613,157.22,161.31,173,213.06,101.75,134.49,116.1324666,163.5,186.6702496,138.4,178.16,178.64,168.95,204.05,171.19,154.74,165.22,189.4454428,198.6473745,192.09,172.0662321,170.1,159.02,143.4833759,148.31,138.23,183.4,175.98,168.7,77.24,177.69,156.3073358,157.56,187.75,146.17,197.27,165.7,183.83,157.85,146.82,105.0997254,141.44,199.6547782,159.85,175.29,166.2,198.76,171.19
061,Amino acids,KULFFI-61,159.6255973,188.72,191.4,171.0913721,130.77,147.21,161.5,167.38,102.25,111.35,92.4521268,153.27,183.2193145,133.11,167.5,163.37,140.94,179.62,139.99,109.44,154.95,138.794056,193.2056245,171.69,162.0627855,149.19,150.15,122.4396088,126.67,133.48,161.63,134.08,133.18,55.84,156.73,141.2822363,133.84,181.76,120.43,189.52,123.57,144.69,119.89,107.45,89.45310034,112.65,171.166578,118.77,148.12,175.89,201.18,132.32
062,Amino acids,KULFFI-62,143.9847196,168.21,183.06,149.0157982,124.39,141.74,140.76,152.75,91.02,107.76,87.96063193,136.86,151.26158,112.96,147.38,152.83,143.2,171.67,139.9,100.5,157.46,134.9822941,174.5844827,160.58,134.8871342,121.06,157.33,117.9435039,120.46,95.71,150.87,137.18,140.39,54.09,150.87,129.6219287,131.4,179.17,136.36,171.07,128.2,139.93,112.98,99.74,90.17986525,110.04,161.2389316,113.84,128.11,136.8,176.6,121.29
063,Amino acids,KULFFI-63,137.2628703,171.9,185.94,158.4628302,128.96,148.24,155.11,168.55,74.15,114.56,91.16323809,133.87,157.6884401,124.98,153.84,157.12,138.05,173.13,143.4,115.13,160.84,141.5028315,179.4233427,167.31,145.1255397,165.27,160.61,128.5266532,119.1,117.65,164.25,135.53,139.27,55.68,156.22,135.2377964,137.93,171.79,145.28,178.07,134.48,147.81,119.78,110.48,88.95251703,115.42,174.1153952,125.18,139.71,141.63,184.92,146.51
064,Amino acids,KULFFI-64,130.7965645,160.82,189.04,145.2477062,113.89,135.71,157.01,130.54,72.04,109.76,72.24545757,135.33,152.3119064,114.26,139.4,147.48,138.52,162.62,137.63,104.47,149.62,133.5866042,175.397626,163.83,142.1847239,145.59,156.09,91.80765344,89.14,126.56,161.96,142.48,142.39,52.82,157.08,132.6544115,132.76,171.38,107.83,177.58,135.74,138.6,119.21,107.63,59.76057125,92.33,170.8230006,116.17,134.72,140.13,187.59,142.73
065,Organic acids,KULFFI-65,167.92,201.72,192.88,182.41,147.65,130.44,153.92,160.56,109.16,123.02,94.89867787,151.45,175.2128426,129.14,159.08,170.5,164.69,183.47,160.33,124.34,170.45,152.4448831,196.2228181,182.19,167.0986967,158.91,180.04,135.7498391,142.08,143.32,179.44,163.15,158.65,66.24,172.38,153.2599134,158.75,192.68,130.54,199.49,156.84,162.32,137.24,136.05,109.5813979,129.61,195.5293068,128.22,153.84,158.83,201.72,163.04
066,Organic acids,KULFFI-66,147.25,174.11,192.88,159.77,141.21,130.44,142.17,127.93,86.98,107.88,90.76108404,138.33,153.5227223,119.28,137.31,158.33,144.25,172.83,142.37,104.8,156.03,130.9985689,173.3277278,167.85,152.1068588,146.88,159.86,121.9492202,125.07,123.28,164.59,147.03,146.77,54.29,161.2,135.2526061,134.79,180.8,115.96,177.89,134.59,144.01,123.73,113.43,94.50875197,115.03,173.9437972,122.15,136.82,142.35,185.86,144.07
067,Organic acids,KULFFI-67,146.99,179.22,192.88,165.61,145.40,130.44,142.87,133.20,90.56,107.69,93.45450466,145.45,159.9414755,119.87,141.34,159.88,149.52,178.49,144.96,116.11,155.29,137.6608143,186.2246638,165.41,153.3062058,151.17,130.83,116.3792245,119.28,120.24,172.32,147.03,148.09,54.03,150.84,135.8774719,137.1,175.57,125.83,181.22,141.65,155.61,132.71,123.98,91.21619791,115.4,172.0666416,118.64,158.1,148.53,180.66,150.9
068,Organic acids,KULFFI-68,159.35,185.74,192.88,165.67,147.59,130.44,147.52,118.92,80.85,116.74,94.86354749,151.28,177.758414,123.77,146.48,164.13,149.58,190.43,163.02,138.85,148.68,167.8774033,188.9833729,173.74,162.7582906,171.58,147.8,121.1569023,127.53,142.1,170.59,150.76,156.04,77.78,162.88,169.3502727,143.35,180.47,135.25,166.02,158.19,171.81,145.97,137.82,99.75834966,116.6,180.1996266,147.1,173.22,160.49,191.98,164.91
069,Organic acids,KULFFI-69,152.4663994,173.65,184.48,144.2388115,133.1,135.7,169.6,151.23,88.23,117.46,93.48963505,142.93,154.208375,125.64,143.51,159.63,141.44,182.17,145.03,106.68,147.62,143.1613919,184.8120962,170.04,151.9159876,137.42,156.52,121.2375393,127.47,127.66,159.72,148.28,141.63,81.44,151.3,139.5495003,137.83,176.45,111.14,181.21,131.68,145.76,119.57,116.33,96.211641,129.02,178.8773047,137.85,142.01,150.23,186.47,145.23
