ID,NUtrision classfication,KULFFI,HS-01,HS-02,HS-03,HS-04,HS-05,HS-06,HS-07,HS-08,HS-09,HS-10,HS-11,HS-12,HS-13,HS-14,HS-15,HS-16,HS-17,HS-18,HS-19,HS-20,HS-21,HS-22,HS-23,HS-24,HS-25,HS-26,HS-27,HS-28,HS-29,HS-30,HS-31,HS-32,HS-33,HS-34,HS-35,HS-36,HS-37,HS-38,HS-39,HS-40,HS-41,HS-42,HS-43,HS-44,HS-45,HS-46,HS-47,HS-48,HS-49,HS-50,HS-51,HS-52
151,Pharmaceuticals/Supplemants,KULFFI-151,44.43 ,34.11 ,37.73 ,59.88 ,32.79 ,76.91 ,45.70 ,48.96 ,33.00 ,47.38 ,13.57 ,47.60 ,48.88 ,39.89 ,45.33 ,49.98 ,42.92 ,46.71 ,36.57 ,67.79 ,62.05 ,59.70 ,54.15 ,65.11 ,53.95 ,50.10 ,46.35 ,33.53 ,43.45 ,32.34 ,43.12 ,44.46 ,44.11 ,9.11 ,21.43 ,44.98 ,53.42 ,44.04 ,45.25 ,44.07 ,38.49 ,34.70 ,42.74 ,51.84 ,25.14 ,22.21 ,46.17 ,69.58 ,33.61 ,38.39 ,45.38 ,20.90 
152,Pharmaceuticals/Supplemants,KULFFI-152,38.66 ,29.36 ,35.99 ,58.88 ,34.19 ,72.39 ,45.89 ,39.36 ,32.66 ,44.89 ,21.89 ,48.48 ,49.50 ,35.41 ,55.25 ,47.90 ,50.05 ,42.36 ,36.32 ,60.55 ,57.69 ,60.76 ,49.37 ,64.55 ,53.45 ,51.12 ,45.56 ,35.21 ,41.97 ,33.06 ,40.75 ,44.85 ,45.54 ,8.82 ,33.66 ,46.50 ,49.52 ,42.60 ,43.56 ,46.03 ,29.21 ,37.18 ,43.07 ,7.21 ,25.06 ,42.28 ,46.01 ,60.89 ,31.87 ,42.23 ,47.41 ,27.98 
153,Pharmaceuticals/Supplemants,KULFFI-153,43.09 ,30.83 ,44.28 ,60.24 ,36.77 ,72.84 ,55.64 ,34.33 ,34.79 ,43.09 ,26.33 ,53.00 ,50.99 ,33.55 ,48.85 ,51.65 ,51.29 ,53.03 ,43.96 ,58.87 ,62.80 ,68.84 ,51.54 ,64.29 ,51.56 ,51.03 ,47.49 ,32.60 ,43.42 ,22.69 ,45.99 ,47.20 ,46.08 ,8.76 ,23.18 ,46.52 ,52.82 ,44.18 ,46.48 ,44.03 ,35.70 ,36.20 ,43.27 ,5.55 ,26.27 ,39.29 ,41.89 ,71.30 ,37.46 ,41.01 ,48.55 ,24.59 
154,Pharmaceuticals/Supplemants,KULFFI-154,45.08 ,33.95 ,41.85 ,46.22 ,25.91 ,60.38 ,41.55 ,39.67 ,32.92 ,47.66 ,16.48 ,41.63 ,41.00 ,38.35 ,61.97 ,44.74 ,55.40 ,49.47 ,30.00 ,55.62 ,50.04 ,55.73 ,50.15 ,65.30 ,48.69 ,43.11 ,44.39 ,37.03 ,48.54 ,35.42 ,44.61 ,44.50 ,42.64 ,7.98 ,28.72 ,48.29 ,50.97 ,37.66 ,40.74 ,39.88 ,28.25 ,32.24 ,38.48 ,33.64 ,28.49 ,40.91 ,41.26 ,69.34 ,31.68 ,35.06 ,44.44 ,30.03 
155,Pharmaceuticals/Supplemants,KULFFI-155,46.09 ,34.34 ,42.11 ,52.05 ,25.20 ,66.23 ,37.74 ,40.24 ,32.96 ,45.11 ,14.25 ,42.35 ,41.38 ,35.16 ,58.78 ,43.06 ,57.75 ,49.29 ,29.59 ,60.32 ,55.75 ,54.89 ,51.99 ,68.92 ,51.49 ,40.88 ,46.27 ,37.26 ,49.10 ,35.92 ,39.10 ,46.37 ,41.09 ,8.16 ,26.62 ,49.14 ,53.39 ,36.24 ,41.80 ,41.99 ,29.38 ,38.68 ,39.34 ,34.48 ,28.60 ,41.45 ,45.99 ,60.96 ,31.51 ,38.70 ,45.14 ,29.22 
156,Pharmaceuticals/Supplemants,KULFFI-156,40.42 ,31.10 ,38.42 ,57.46 ,30.35 ,74.82 ,43.95 ,39.13 ,32.37 ,33.58 ,27.12 ,46.46 ,46.77 ,28.17 ,58.58 ,47.35 ,48.34 ,50.25 ,33.41 ,59.25 ,60.89 ,61.39 ,47.32 ,64.91 ,53.20 ,49.40 ,45.22 ,37.03 ,42.47 ,33.62 ,37.69 ,44.48 ,45.31 ,8.72 ,36.66 ,46.25 ,54.88 ,43.86 ,52.41 ,42.51 ,32.72 ,35.44 ,41.13 ,49.31 ,24.22 ,33.62 ,46.33 ,54.57 ,36.95 ,34.84 ,47.62 ,29.97 
157,Pharmaceuticals/Supplemants,KULFFI-157,45.44 ,34.05 ,37.72 ,61.19 ,32.80 ,76.49 ,46.11 ,42.94 ,34.69 ,53.53 ,20.87 ,51.96 ,55.60 ,38.09 ,60.16 ,50.57 ,50.06 ,47.76 ,37.41 ,78.38 ,68.74 ,78.33 ,43.94 ,66.59 ,55.86 ,56.83 ,50.99 ,36.20 ,46.04 ,46.60 ,41.25 ,47.98 ,48.21 ,43.94 ,38.96 ,54.29 ,42.91 ,45.76 ,56.01 ,47.78 ,38.05 ,42.59 ,49.12 ,63.06 ,26.29 ,45.74 ,47.53 ,86.89 ,36.63 ,42.72 ,49.84 ,38.67 
158,Pharmaceuticals/Supplemants,KULFFI-158,43.89 ,33.29 ,35.48 ,60.15 ,31.44 ,77.63 ,43.68 ,40.27 ,31.72 ,42.53 ,17.61 ,48.83 ,48.17 ,37.18 ,58.36 ,48.38 ,48.34 ,47.01 ,35.86 ,63.27 ,60.18 ,61.55 ,44.03 ,63.88 ,53.82 ,52.42 ,44.86 ,32.66 ,42.76 ,33.64 ,40.50 ,43.76 ,44.09 ,8.79 ,35.23 ,43.78 ,42.65 ,43.98 ,47.37 ,42.51 ,36.53 ,40.07 ,40.68 ,51.52 ,25.12 ,39.13 ,45.92 ,77.11 ,35.96 ,37.09 ,47.32 ,31.97 
159,Pharmaceuticals/Supplemants,KULFFI-159,40.46 ,32.71 ,36.23 ,57.05 ,31.76 ,68.75 ,45.82 ,38.14 ,33.89 ,40.78 ,19.82 ,47.75 ,44.04 ,38.43 ,59.10 ,48.97 ,48.28 ,38.88 ,32.92 ,57.31 ,56.40 ,58.06 ,52.55 ,61.31 ,50.82 ,50.88 ,41.28 ,31.97 ,44.22 ,29.19 ,40.09 ,42.76 ,43.85 ,8.18 ,32.04 ,46.41 ,45.12 ,44.19 ,49.83 ,40.61 ,33.95 ,44.33 ,38.79 ,51.52 ,23.62 ,42.59 ,45.58 ,73.24 ,37.14 ,33.21 ,47.10 ,28.55 
160,Pharmaceuticals/Supplemants,KULFFI-160,41.42 ,33.33 ,38.44 ,56.81 ,36.10 ,72.86 ,46.37 ,38.10 ,32.57 ,45.80 ,18.48 ,48.30 ,49.95 ,36.97 ,68.69 ,49.85 ,48.19 ,46.03 ,36.92 ,65.54 ,56.42 ,58.00 ,51.15 ,64.64 ,54.71 ,53.80 ,45.90 ,32.87 ,42.24 ,39.71 ,39.93 ,45.54 ,41.14 ,8.68 ,34.97 ,44.38 ,45.60 ,44.11 ,47.62 ,43.71 ,38.21 ,38.20 ,41.81 ,53.26 ,25.71 ,30.35 ,46.75 ,74.14 ,35.27 ,37.69 ,46.23 ,31.81 
161,Pharmaceuticals/Supplemants,KULFFI-161,44.37 ,31.37 ,39.55 ,57.49 ,27.59 ,65.34 ,49.16 ,38.47 ,34.19 ,50.37 ,17.93 ,47.34 ,43.05 ,37.68 ,51.93 ,50.35 ,56.58 ,50.78 ,29.73 ,60.68 ,55.78 ,60.37 ,51.87 ,72.48 ,54.43 ,47.41 ,45.96 ,37.03 ,48.40 ,37.10 ,42.47 ,45.56 ,41.84 ,8.05 ,30.11 ,51.47 ,51.05 ,41.22 ,43.63 ,41.73 ,27.62 ,23.76 ,36.19 ,48.25 ,27.60 ,47.11 ,44.94 ,71.87 ,31.94 ,40.25 ,48.35 ,31.05 
162,Pharmaceuticals/Supplemants,KULFFI-162,49.05 ,35.72 ,41.65 ,60.86 ,31.64 ,68.36 ,49.42 ,40.72 ,32.21 ,47.36 ,22.68 ,44.36 ,43.94 ,34.43 ,68.22 ,49.52 ,47.79 ,49.35 ,30.56 ,62.86 ,64.03 ,64.11 ,56.01 ,67.44 ,57.31 ,53.46 ,47.07 ,34.61 ,45.49 ,37.95 ,51.01 ,51.13 ,42.45 ,8.02 ,33.40 ,47.14 ,52.75 ,43.27 ,47.32 ,44.90 ,31.71 ,35.07 ,37.05 ,54.67 ,26.44 ,42.99 ,47.51 ,76.77 ,37.74 ,36.89 ,51.25 ,30.18 
163,Pharmaceuticals/Supplemants,KULFFI-163,47.16 ,34.66 ,42.60 ,60.96 ,24.63 ,64.20 ,49.36 ,39.95 ,33.06 ,52.51 ,17.24 ,44.27 ,43.97 ,33.44 ,59.42 ,47.31 ,54.77 ,48.68 ,30.19 ,65.62 ,64.08 ,64.18 ,59.15 ,71.45 ,55.99 ,53.09 ,45.64 ,37.00 ,47.35 ,32.40 ,51.36 ,48.39 ,44.96 ,7.94 ,32.79 ,51.04 ,50.75 ,42.86 ,43.29 ,44.95 ,34.60 ,34.68 ,36.87 ,48.48 ,25.94 ,48.18 ,48.81 ,79.93 ,32.69 ,37.68 ,51.92 ,31.49 
164,Pharmaceuticals/Supplemants,KULFFI-164,48.28 ,35.09 ,39.93 ,64.46 ,39.50 ,75.95 ,52.45 ,47.42 ,37.19 ,53.06 ,21.93 ,55.28 ,53.23 ,38.96 ,62.36 ,52.59 ,55.25 ,55.06 ,34.28 ,66.11 ,64.42 ,62.99 ,62.34 ,72.50 ,60.76 ,57.10 ,47.59 ,41.05 ,48.66 ,43.09 ,50.62 ,50.86 ,45.41 ,8.78 ,42.08 ,48.67 ,53.56 ,49.91 ,54.91 ,46.35 ,38.94 ,31.45 ,36.30 ,55.98 ,27.79 ,46.83 ,52.11 ,79.18 ,35.17 ,39.89 ,53.91 ,37.38 
165,Pharmaceuticals/Supplemants,KULFFI-165,41.75 ,36.08 ,37.57 ,56.30 ,22.15 ,56.37 ,38.38 ,24.10 ,23.31 ,33.64 ,13.67 ,46.99 ,42.15 ,35.10 ,55.00 ,47.06 ,53.45 ,48.84 ,28.44 ,60.53 ,60.23 ,62.66 ,61.66 ,70.25 ,54.83 ,53.97 ,47.30 ,36.89 ,45.33 ,36.88 ,50.38 ,50.26 ,45.54 ,8.19 ,29.92 ,47.87 ,45.91 ,39.99 ,42.25 ,44.35 ,29.17 ,32.82 ,36.16 ,49.83 ,28.15 ,45.77 ,49.46 ,78.01 ,37.95 ,38.37 ,50.65 ,30.34 
166,Other food components,KULFFI-166,39.06 ,30.34 ,34.52 ,60.64 ,35.62 ,74.67 ,41.94 ,38.36 ,32.75 ,45.05 ,20.64 ,49.45 ,49.22 ,44.62 ,64.58 ,49.28 ,46.77 ,47.00 ,37.76 ,67.94 ,61.06 ,61.33 ,51.55 ,65.17 ,54.92 ,51.87 ,47.00 ,35.72 ,43.49 ,39.28 ,40.62 ,44.82 ,41.96 ,8.86 ,36.84 ,44.54 ,44.10 ,44.95 ,49.03 ,43.95 ,40.46 ,40.47 ,41.42 ,58.33 ,25.68 ,39.20 ,47.60 ,76.13 ,33.22 ,40.69 ,47.03 ,34.99 
167,Other food components,KULFFI-167,44.58 ,39.90 ,41.87 ,56.67 ,41.89 ,66.87 ,43.18 ,40.16 ,32.68 ,47.82 ,22.04 ,56.18 ,55.40 ,48.60 ,76.11 ,54.84 ,45.22 ,45.66 ,45.19 ,85.10 ,72.36 ,70.79 ,57.15 ,72.00 ,62.10 ,61.73 ,51.36 ,38.43 ,42.46 ,55.52 ,42.63 ,48.14 ,46.05 ,9.36 ,38.87 ,57.59 ,47.12 ,49.79 ,57.02 ,54.28 ,47.62 ,54.39 ,57.25 ,64.97 ,27.61 ,40.92 ,49.78 ,79.82 ,38.25 ,48.31 ,51.68 ,39.91 
168,Other food components,KULFFI-168,44.88 ,31.29 ,35.25 ,60.53 ,33.67 ,76.20 ,46.87 ,36.74 ,33.18 ,45.47 ,19.28 ,47.63 ,50.15 ,39.83 ,72.00 ,50.11 ,45.66 ,45.72 ,39.24 ,68.71 ,61.93 ,60.40 ,49.58 ,66.50 ,57.10 ,54.35 ,51.30 ,35.54 ,44.27 ,37.15 ,40.08 ,47.28 ,44.97 ,9.00 ,37.09 ,44.59 ,45.33 ,46.05 ,48.63 ,42.62 ,39.87 ,48.45 ,40.01 ,53.87 ,25.19 ,39.70 ,46.90 ,83.49 ,36.76 ,37.35 ,50.02 ,34.68 
169,Other food components,KULFFI-169,43.26 ,29.00 ,39.88 ,58.84 ,35.98 ,72.14 ,48.30 ,35.56 ,33.22 ,42.53 ,21.40 ,49.05 ,51.12 ,33.50 ,67.43 ,50.96 ,50.69 ,47.80 ,37.21 ,66.88 ,60.58 ,60.66 ,43.02 ,64.11 ,54.44 ,54.07 ,49.85 ,35.71 ,41.95 ,37.75 ,36.44 ,47.55 ,44.29 ,8.64 ,38.21 ,44.10 ,43.31 ,46.40 ,53.61 ,42.22 ,37.54 ,41.10 ,40.54 ,52.85 ,24.62 ,40.45 ,48.49 ,80.15 ,35.65 ,34.48 ,48.34 ,31.70 
170,Other food components,KULFFI-170,44.25 ,35.81 ,36.41 ,57.05 ,37.02 ,70.72 ,45.95 ,39.89 ,29.96 ,46.23 ,25.72 ,49.53 ,49.70 ,41.69 ,69.38 ,46.64 ,44.26 ,44.93 ,36.93 ,66.54 ,60.50 ,62.40 ,44.49 ,62.43 ,53.51 ,52.81 ,47.48 ,32.23 ,44.23 ,37.02 ,39.03 ,43.29 ,45.49 ,9.12 ,37.54 ,41.68 ,41.65 ,44.62 ,51.38 ,42.77 ,36.43 ,34.75 ,35.99 ,54.21 ,25.02 ,45.44 ,47.55 ,47.97 ,38.21 ,34.43 ,45.35 ,33.46 
171,Other food components,KULFFI-171,47.38 ,34.29 ,43.82 ,58.30 ,34.84 ,70.02 ,47.78 ,43.13 ,35.21 ,49.27 ,28.42 ,54.47 ,50.33 ,44.32 ,69.51 ,50.20 ,57.89 ,47.23 ,37.87 ,61.92 ,62.95 ,58.99 ,47.41 ,63.13 ,57.19 ,55.10 ,46.69 ,35.29 ,49.95 ,34.83 ,41.74 ,47.10 ,46.43 ,8.37 ,38.85 ,47.29 ,42.10 ,46.24 ,56.91 ,45.76 ,31.80 ,37.57 ,39.02 ,55.43 ,28.21 ,48.27 ,49.39 ,72.91 ,37.01 ,35.70 ,50.70 ,32.38 
172,Other food components,KULFFI-172,44.31 ,33.44 ,37.69 ,61.40 ,37.66 ,74.90 ,46.16 ,40.46 ,29.11 ,43.08 ,23.98 ,50.78 ,54.50 ,30.36 ,49.57 ,50.74 ,41.12 ,46.57 ,37.21 ,71.99 ,65.04 ,60.31 ,47.50 ,63.69 ,55.47 ,52.45 ,49.23 ,33.78 ,43.61 ,39.83 ,40.32 ,46.37 ,46.81 ,8.92 ,37.38 ,45.71 ,40.95 ,47.03 ,57.93 ,47.07 ,38.62 ,38.28 ,37.08 ,57.78 ,25.57 ,37.00 ,48.38 ,71.62 ,33.80 ,46.15 ,49.15 ,38.65 
173,Other food components,KULFFI-173,40.96 ,29.21 ,39.83 ,63.57 ,32.97 ,75.32 ,50.65 ,42.30 ,31.83 ,38.85 ,21.67 ,52.16 ,50.09 ,32.27 ,47.27 ,50.34 ,52.18 ,43.91 ,40.45 ,62.95 ,58.23 ,67.32 ,46.75 ,64.57 ,52.41 ,52.17 ,44.33 ,30.36 ,45.79 ,35.17 ,38.44 ,42.23 ,45.38 ,8.68 ,37.91 ,49.93 ,41.83 ,45.16 ,57.34 ,45.04 ,31.44 ,35.72 ,37.03 ,47.42 ,34.93 ,40.74 ,45.21 ,69.90 ,34.26 ,36.85 ,45.85 ,39.80 
174,Other food components,KULFFI-174,56.74 ,36.86 ,39.88 ,61.25 ,41.35 ,77.86 ,52.09 ,40.27 ,32.14 ,53.96 ,24.43 ,52.67 ,54.82 ,37.28 ,67.44 ,51.30 ,53.72 ,41.87 ,39.22 ,72.46 ,63.21 ,66.91 ,49.03 ,64.96 ,57.47 ,52.56 ,51.97 ,35.43 ,47.20 ,37.93 ,40.83 ,48.11 ,45.04 ,9.32 ,41.04 ,45.54 ,43.11 ,47.62 ,65.87 ,46.31 ,42.39 ,45.99 ,40.01 ,46.76 ,26.78 ,39.33 ,49.98 ,75.60 ,35.88 ,38.15 ,48.30 ,37.47 
175,Other food components,KULFFI-175,37.27 ,30.68 ,29.17 ,50.79 ,27.10 ,52.25 ,34.68 ,27.73 ,26.89 ,38.37 ,23.03 ,44.87 ,36.77 ,27.72 ,35.30 ,37.22 ,43.04 ,49.96 ,28.42 ,52.08 ,54.96 ,55.93 ,37.05 ,60.75 ,50.06 ,37.08 ,34.06 ,31.30 ,39.02 ,25.93 ,29.63 ,41.51 ,36.89 ,8.44 ,32.98 ,42.87 ,35.17 ,36.59 ,36.29 ,38.28 ,31.83 ,35.74 ,34.21 ,42.67 ,30.96 ,44.19 ,42.64 ,58.12 ,26.81 ,29.45 ,35.12 ,27.40 
176,Other food components,KULFFI-176,42.20 ,30.17 ,37.71 ,60.34 ,38.07 ,70.33 ,45.44 ,37.87 ,31.00 ,46.34 ,21.12 ,51.52 ,51.91 ,39.45 ,65.10 ,50.24 ,50.00 ,46.96 ,36.90 ,67.90 ,63.72 ,57.97 ,45.24 ,64.68 ,54.21 ,50.39 ,51.44 ,34.49 ,44.11 ,38.55 ,37.37 ,46.89 ,45.27 ,8.75 ,38.66 ,43.52 ,41.03 ,43.44 ,64.70 ,44.59 ,39.01 ,40.26 ,38.49 ,52.40 ,25.76 ,43.45 ,47.61 ,47.32 ,35.95 ,39.06 ,47.69 ,34.09 
177,Other food components,KULFFI-177,61.28 ,33.84 ,45.81 ,62.95 ,37.83 ,78.95 ,51.83 ,43.26 ,36.57 ,61.51 ,24.19 ,56.12 ,58.17 ,38.79 ,75.97 ,55.21 ,55.34 ,56.17 ,43.75 ,77.16 ,70.30 ,64.36 ,48.03 ,70.16 ,59.76 ,56.98 ,53.68 ,36.52 ,46.59 ,43.40 ,44.37 ,51.66 ,50.29 ,9.87 ,43.16 ,49.58 ,46.28 ,50.92 ,61.17 ,47.65 ,45.91 ,42.85 ,42.12 ,60.66 ,27.17 ,38.91 ,56.03 ,51.08 ,41.47 ,41.87 ,52.91 ,38.53 
